,index,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),z1_Light(kW),z2_Light(kW),z3_Light(kW),z4_Light(kW)
2332,2019-12-17 15:00:00,14.8,0.0,2.0,270,61,1005.4,0.01,4.15,40.56,0.05
2333,2019-12-17 18:00:00,13.1,0.0,2.0,250,77,1007.1,8.31,8.03,74.53,28.28
2334,2019-12-17 21:00:00,11.3,0.0,2.4,270,77,1009.2,8.34,6.55,62.47,27.37
2335,2019-12-18 00:00:00,9.4,0.0,4.9,290,63,1010.6,8.44,5.31,10.61,14.57
2336,2019-12-18 03:00:00,8.0,0.0,3.4,290,60,1011.6,8.57,4.41,10.77,14.58
2337,2019-12-18 06:00:00,6.2,0.0,2.0,290,63,1013.6,8.21,4.26,12.83,23.52
2338,2019-12-18 09:00:00,7.0,0.0,3.5,290,58,1015.4,0.01,4.09,21.13,0.08
2339,2019-12-18 12:00:00,8.8,0.0,3.9,290,48,1015.4,0.0,4.24,21.58,0.03
2340,2019-12-18 15:00:00,10.8,0.0,2.8,270,42,1013.9,0.02,6.98,20.9,0.02
2341,2019-12-18 18:00:00,8.0,0.0,3.3,270,49,1015.1,8.34,8.03,42.24,37.19
2342,2019-12-18 21:00:00,5.5,0.0,2.8,270,43,1015.8,8.37,15.17,44.91,36.25
2343,2019-12-19 00:00:00,4.6,0.0,3.0,290,45,1015.5,8.45,9.96,13.01,32.64
2344,2019-12-19 03:00:00,3.5,0.0,3.8,270,53,1015.8,8.45,5.37,13.01,32.66
2345,2019-12-19 06:00:00,2.2,0.0,3.8,290,48,1015.5,8.28,5.24,15.21,37.58
2346,2019-12-19 09:00:00,2.5,0.0,4.2,290,39,1016.8,0.01,4.11,23.27,0.04
2347,2019-12-19 12:00:00,5.9,0.0,5.2,270,23,1015.9,0.02,7.24,21.47,0.05
2348,2019-12-19 15:00:00,7.6,0.0,5.3,290,23,1015.6,0.01,6.58,20.35,0.03
2349,2019-12-19 18:00:00,5.0,0.0,4.7,290,26,1017.6,8.26,6.02,21.45,32.35
2350,2019-12-19 21:00:00,3.6,0.0,4.1,290,30,1019.4,8.46,6.16,44.18,32.17
2351,2019-12-20 00:00:00,2.2,0.0,2.5,290,34,1021.0,8.55,4.39,39.88,23.39
2352,2019-12-20 03:00:00,0.7,0.0,1.3,290,42,1020.9,8.35,4.3,39.32,23.12
2353,2019-12-20 06:00:00,-0.8,0.0,0.5,140,55,1020.8,0.01,4.28,41.54,26.87
2354,2019-12-20 09:00:00,0.4,0.0,0.5,70,58,1022.2,0.02,7.03,39.86,0.03
2355,2019-12-20 12:00:00,5.2,0.0,3.9,290,53,1021.7,0.01,7.29,41.21,0.06
2356,2019-12-20 15:00:00,5.6,0.0,3.4,320,39,1020.9,0.0,7.01,40.16,0.08
2357,2019-12-20 18:00:00,4.1,0.0,2.4,290,40,1021.0,8.4,8.81,45.39,14.38
2358,2019-12-20 21:00:00,3.1,0.0,2.3,290,43,1023.1,8.32,8.79,32.67,14.57
2359,2019-12-21 00:00:00,0.5,0.0,0.9,340,56,1022.6,8.39,8.88,30.61,14.55
2360,2019-12-21 03:00:00,-1.3,0.0,1.4,320,68,1021.5,8.42,8.93,30.76,14.57
2361,2019-12-21 06:00:00,-0.6,0.0,1.6,250,66,1022.1,0.02,8.82,10.59,18.27
2362,2019-12-21 09:00:00,0.6,0.0,1.0,340,60,1022.5,0.02,8.74,10.53,0.03
2363,2019-12-21 12:00:00,2.5,0.0,1.1,110,45,1021.2,0.01,9.47,11.62,0.06
2364,2019-12-21 15:00:00,4.5,0.0,1.3,290,40,1020.7,0.01,9.6,10.45,0.04
2365,2019-12-21 18:00:00,3.2,0.0,1.1,50,47,1020.7,8.25,8.74,23.33,14.55
2366,2019-12-21 21:00:00,0.0,0.0,0.6,20,65,1020.6,0.01,8.82,10.67,14.54
2367,2019-12-22 00:00:00,-1.9,0.0,1.5,140,72,1019.0,0.03,8.96,10.8,14.72
2368,2019-12-22 03:00:00,-1.7,0.0,1.2,90,76,1018.7,0.02,8.88,10.71,14.56
2369,2019-12-22 06:00:00,-1.5,0.0,1.0,110,74,1017.0,0.01,8.78,10.62,18.21
2370,2019-12-22 09:00:00,0.1,0.0,0.7,250,70,1017.8,0.01,11.82,10.61,0.05
2371,2019-12-22 12:00:00,2.6,0.0,0.5,20,62,1014.5,0.0,11.68,10.56,0.07
2372,2019-12-22 15:00:00,6.5,0.0,1.2,320,51,1012.0,0.01,11.93,10.7,0.07
2373,2019-12-22 18:00:00,4.3,0.0,0.6,70,61,1012.4,8.33,8.84,23.56,24.54
2374,2019-12-22 21:00:00,1.1,0.0,0.7,110,76,1013.0,40.14,8.91,10.72,5.99
2375,2019-12-23 00:00:00,-1.2,0.0,0.4,0,85,1012.9,40.41,8.95,10.77,6.06
2376,2019-12-23 03:00:00,-2.1,0.0,0.7,230,92,1012.1,41.14,9.11,10.86,6.14
2377,2019-12-23 06:00:00,-2.3,0.0,0.7,90,92,1012.5,30.98,8.72,12.91,14.13
2378,2019-12-23 09:00:00,0.1,0.0,0.4,0,85,1014.4,0.02,7.06,21.13,0.05
2379,2019-12-23 12:00:00,7.9,0.0,1.7,270,59,1013.8,0.01,12.66,21.47,0.05
2380,2019-12-23 15:00:00,9.5,0.0,3.6,320,45,1013.1,0.0,7.2,21.33,0.04
2381,2019-12-23 18:00:00,6.8,0.0,2.0,320,50,1015.1,0.06,9.88,34.62,14.52
2382,2019-12-23 21:00:00,5.1,0.0,3.2,290,57,1017.4,8.44,5.9,42.86,26.86
2383,2019-12-24 00:00:00,3.5,0.0,2.3,270,62,1018.7,8.44,4.33,10.67,14.6
2384,2019-12-24 03:00:00,0.7,0.0,1.2,110,75,1018.8,8.59,4.42,10.76,14.6
2385,2019-12-24 06:00:00,-0.6,0.0,0.5,20,82,1019.8,8.2,4.92,14.1,22.91
2386,2019-12-24 09:00:00,0.1,0.0,0.0,0,78,1021.3,0.0,7.25,21.31,0.05
2387,2019-12-24 12:00:00,6.2,0.0,1.8,320,52,1020.6,0.02,7.28,21.44,0.05
2388,2019-12-24 15:00:00,9.8,0.0,0.2,0,45,1018.4,0.0,7.19,21.24,0.04
2389,2019-12-24 18:00:00,6.5,0.0,0.2,0,56,1018.5,8.34,8.83,55.1,37.18
2390,2019-12-24 21:00:00,2.9,0.0,1.1,110,71,1020.2,8.34,8.83,42.41,35.67
2391,2019-12-25 00:00:00,1.0,0.0,0.7,340,78,1019.6,8.37,7.33,10.62,27.38
2392,2019-12-25 03:00:00,-1.4,0.0,0.4,0,92,1019.3,8.3,4.28,10.59,27.3
2393,2019-12-25 06:00:00,-2.3,0.0,1.1,140,95,1018.0,8.1,4.16,21.19,31.48
2394,2019-12-25 09:00:00,-0.1,0.0,0.2,0,88,1019.7,0.02,7.12,21.05,0.08
2395,2019-12-25 12:00:00,6.6,0.0,1.3,20,54,1017.2,0.03,7.27,21.5,0.04
2396,2019-12-25 15:00:00,11.9,0.0,1.4,290,36,1014.0,0.02,7.29,21.41,0.05
2397,2019-12-25 18:00:00,9.5,0.0,1.1,200,34,1014.4,15.45,8.73,21.47,13.75
2398,2019-12-25 21:00:00,6.8,0.0,0.1,0,47,1014.0,15.46,8.76,33.5,22.95
2399,2019-12-26 00:00:00,5.8,0.0,1.4,270,53,1012.5,15.6,8.85,33.76,14.58
2400,2019-12-26 03:00:00,4.2,0.0,0.9,110,60,1011.0,15.24,8.67,33.11,14.6
2401,2019-12-26 06:00:00,3.3,0.0,0.3,0,67,1010.1,15.28,8.65,35.54,23.08
2402,2019-12-26 09:00:00,4.9,0.0,0.3,0,60,1009.4,0.01,7.28,23.83,0.05
2403,2019-12-26 12:00:00,5.9,0.0,0.8,50,63,1007.1,0.01,10.38,23.98,0.05
2404,2019-12-26 15:00:00,4.1,2.0,2.9,270,91,1006.7,0.02,10.02,23.28,0.08
2405,2019-12-26 18:00:00,4.3,0.5,3.9,290,77,1007.3,9.52,7.64,24.35,33.3
2406,2019-12-26 21:00:00,3.5,0.0,6.3,290,65,1008.4,8.18,7.19,23.68,27.52
2407,2019-12-27 00:00:00,3.1,0.0,6.9,290,62,1010.0,8.24,4.28,19.24,23.0
2408,2019-12-27 03:00:00,1.1,0.0,3.7,290,54,1012.5,8.22,4.27,19.21,23.0
2409,2019-12-27 06:00:00,-0.3,0.0,2.7,290,59,1014.4,0.0,4.14,20.48,22.79
2410,2019-12-27 09:00:00,0.2,0.0,1.9,290,54,1017.2,0.03,7.21,21.29,0.06
2411,2019-12-27 12:00:00,4.2,0.0,4.0,270,37,1017.0,0.01,7.42,21.75,0.04
2412,2019-12-27 15:00:00,5.4,0.0,3.2,320,29,1016.2,0.02,7.18,21.16,0.06
2413,2019-12-27 18:00:00,3.0,0.0,2.8,320,33,1017.7,8.3,9.72,54.63,37.14
2414,2019-12-27 21:00:00,1.5,0.0,1.3,290,41,1019.8,8.27,9.77,42.37,36.58
2415,2019-12-28 00:00:00,0.2,0.0,2.1,290,47,1021.0,8.38,4.32,10.67,28.34
2416,2019-12-28 03:00:00,-0.5,0.0,3.1,270,48,1021.8,8.33,5.86,10.61,28.28
2417,2019-12-28 06:00:00,-2.5,0.0,0.6,70,58,1021.8,0.0,5.9,10.69,31.96
2418,2019-12-28 09:00:00,-1.5,0.0,0.4,0,57,1022.5,0.0,6.71,10.51,0.05
2419,2019-12-28 12:00:00,3.8,0.0,1.1,50,39,1022.3,0.0,4.24,10.58,0.05
2420,2019-12-28 15:00:00,7.1,0.0,1.5,250,33,1021.3,0.0,6.05,10.57,0.06
2421,2019-12-28 18:00:00,4.5,0.0,0.7,230,40,1021.7,8.25,8.23,26.91,37.11
2422,2019-12-28 21:00:00,0.4,0.0,0.9,110,58,1023.1,6.87,7.54,12.24,31.86
2423,2019-12-29 00:00:00,-2.0,0.0,1.0,110,71,1023.4,8.24,8.24,12.93,28.16
2424,2019-12-29 03:00:00,-3.4,0.0,1.6,110,76,1023.2,8.14,6.02,12.92,32.28
2425,2019-12-29 06:00:00,-3.7,0.0,1.1,90,78,1022.2,0.0,5.19,12.89,27.25
2426,2019-12-29 09:00:00,-1.8,0.0,0.3,0,74,1022.8,0.01,5.98,12.86,0.07
2427,2019-12-29 12:00:00,1.1,0.0,0.8,50,62,1021.8,0.01,6.03,12.93,0.07
2428,2019-12-29 15:00:00,4.0,0.0,0.5,140,52,1019.5,0.01,5.99,12.86,0.08
2429,2019-12-29 18:00:00,4.2,0.0,0.6,110,48,1019.9,8.16,5.99,25.49,24.13
2430,2019-12-29 21:00:00,2.1,1.0,1.1,140,88,1018.3,8.14,5.99,12.86,27.33
2431,2019-12-30 00:00:00,2.0,2.0,1.7,270,95,1017.1,8.19,4.28,12.91,19.22
2432,2019-12-30 03:00:00,2.0,1.0,1.8,290,99,1016.0,8.21,4.29,12.96,19.26
2433,2019-12-30 06:00:00,2.1,0.0,1.0,340,99,1015.0,0.03,4.24,12.91,8.6
2434,2019-12-30 09:00:00,3.4,0.0,0.4,0,97,1015.4,0.03,5.14,12.84,3.78
2435,2019-12-30 12:00:00,5.5,0.0,2.1,270,88,1015.2,0.01,5.18,12.86,3.8
2436,2019-12-30 15:00:00,10.5,0.0,2.5,270,73,1013.6,0.01,5.27,12.99,3.8
2437,2019-12-30 18:00:00,9.2,0.0,2.6,290,71,1014.5,0.02,6.49,25.25,13.67
2438,2019-12-30 21:00:00,6.4,0.0,5.7,290,50,1015.4,8.28,4.28,33.53,12.35
2439,2019-12-31 00:00:00,2.6,0.0,6.1,290,53,1016.4,8.29,4.29,10.54,14.59
